t,x,y,z,speed,mach,vx,vy,vz,ax,ay,az,a_thrust_x,a_thrust_y,a_thrust_z,drag_x,drag_y,drag_z,drag_magnitude,rho,dynamic_pressure,thrust_factor,mass,fuel,kinetic_energy,potential_energy,total_energy,pos_error_x,pos_error_y,pos_error_z,pos_error_magnitude,correction_x,correction_y,correction_z,wind_x,wind_y,vel_rel_magnitude,phase
0.77,23.0903,7.02434,36.7214,109.05,0.320592,57.3532,15.641,91.421,77.1024,21.0269,118.108,77.2578,21.0693,128.165,-0.155343,-0.0423713,-0.247542,87.9148,1.21972,7253.69,1,297.71,150.71,1.77016e+06,107246,1.8774e+06,54976.9,14993,-36.7214,56984.7,0,0,0,-0.0172908,-0.00730062,109.06,0
0.78,23.6716,7.18285,37.6474,110.475,0.324787,58.1242,15.8513,92.6021,77.1579,21.042,118.096,77.3174,21.0855,128.16,-0.159501,-0.0435053,-0.254038,90.2187,1.21959,7443.79,1,297.655,150.655,1.81641e+06,109930,1.92634e+06,54976.3,14992.8,-37.6474,56984.1,0,0,0,-0.0172908,-0.00730062,110.486,0
0.79,24.2605,7.34347,38.5852,111.902,0.328983,58.8958,16.0617,93.783,77.213,21.057,118.084,77.3767,21.1017,128.154,-0.163716,-0.0446549,-0.260618,92.5525,1.21945,7636.34,1,297.6,150.6,1.86327e+06,112648,1.97591e+06,54975.7,14992.7,-38.5852,56983.4,0,0,0,-0.0172908,-0.00730062,111.912,0
0.8,24.8572,7.50619,39.5349,113.328,0.333179,59.6679,16.2723,94.9639,77.2677,21.072,118.072,77.4357,21.1178,128.149,-0.167988,-0.0458199,-0.267282,94.916,1.21932,7831.35,1,297.545,150.545,1.91071e+06,115399,2.02611e+06,54975.1,14992.5,-39.5349,56982.8,0,0,0,-0.0172908,-0.00730062,113.338,0
0.81,25.4616,7.67102,40.4963,114.754,0.337377,60.4406,16.483,96.1446,77.322,21.0868,118.06,77.4943,21.1338,128.144,-0.172317,-0.0470006,-0.274031,97.3092,1.21918,8028.81,1,297.49,150.49,1.95875e+06,118184,2.07694e+06,54974.5,14992.3,-40.4963,56982.2,0,0,0,-0.0172908,-0.00730062,114.764,0
0.82,26.0737,7.83796,41.4696,116.181,0.341575,61.2138,16.6939,97.3252,77.376,21.1015,118.048,77.5527,21.1497,128.139,-0.176703,-0.0481967,-0.280864,99.7322,1.21904,8228.73,1,297.435,150.435,2.00739e+06,121001,2.12839e+06,54973.9,14992.2,-41.4696,56981.6,0,0,0,-0.0172908,-0.00730062,116.191,0
0.83,26.6936,8.00701,42.4546,117.608,0.345774,61.9876,16.9049,98.5056,77.4297,21.1161,118.036,77.6108,21.1656,128.134,-0.181145,-0.0494085,-0.287781,102.185,1.2189,8431.1,1,297.38,150.38,2.05662e+06,123853,2.18047e+06,54973.3,14992,-42.4546,56980.9,0,0,0,-0.0172908,-0.00730062,117.618,0
0.84,27.3212,8.17817,43.4515,119.035,0.349974,62.7619,17.116,99.686,77.483,21.1307,118.025,77.6686,21.1813,128.129,-0.185645,-0.0506358,-0.294783,104.667,1.21875,8635.93,1,297.325,150.325,2.10645e+06,126738,2.23318e+06,54972.7,14991.8,-43.4515,56980.3,0,0,0,-0.0172908,-0.00730062,119.045,0
0.85,27.9566,8.35144,44.4602,120.462,0.354174,63.5367,17.3274,100.866,77.5359,21.1451,118.013,77.7261,21.197,128.125,-0.190203,-0.0518787,-0.30187,107.18,1.21861,8843.21,1,297.27,150.27,2.15687e+06,129656,2.28652e+06,54972,14991.6,-44.4602,56979.6,0,0,0,-0.0172908,-0.00730062,120.472,0
0.86,28.5997,8.52683,45.4806,121.89,0.358375,64.3121,17.5388,102.046,77.5885,21.1595,118.002,77.7833,21.2126,128.121,-0.194817,-0.0531372,-0.30904,109.722,1.21846,9052.94,1,297.215,150.215,2.20788e+06,132607,2.34049e+06,54971.4,14991.5,-45.4806,56979,0,0,0,-0.0172908,-0.00730062,121.9,0
0.87,29.2506,8.70434,46.5129,123.318,0.362577,65.088,17.7504,103.226,77.6408,21.1737,117.99,77.8402,21.2281,128.117,-0.199489,-0.0544113,-0.316296,112.293,1.21831,9265.12,1,297.16,150.16,2.25949e+06,135592,2.39508e+06,54970.7,14991.3,-46.5129,56978.3,0,0,0,-0.0172908,-0.00730062,123.328,0
0.88,29.9093,8.88396,47.5569,124.745,0.36678,65.8644,17.9621,104.406,77.6927,21.1879,117.979,77.8969,21.2436,128.113,-0.204218,-0.0557011,-0.323635,114.895,1.21817,9479.75,1,297.105,150.105,2.31169e+06,138609,2.4503e+06,54970.1,14991.1,-47.5569,56977.6,0,0,0,-0.0172908,-0.00730062,124.756,0
0.89,30.5757,9.0657,48.6128,126.174,0.370984,66.6413,18.174,105.586,77.7443,21.2019,117.968,77.9533,21.2589,128.109,-0.209004,-0.0570065,-0.331059,117.526,1.21801,9696.82,1,297.05,150.05,2.36449e+06,141661,2.50615e+06,54969.4,14990.9,-48.6128,56976.9,0,0,0,-0.0172908,-0.00730062,126.184,0
0.9,31.2499,9.24956,49.6805,127.602,0.375188,67.4187,18.386,106.766,77.7955,21.2159,117.957,78.0093,21.2742,128.106,-0.213848,-0.0583276,-0.338568,120.186,1.21786,9916.35,1,296.995,149.995,2.41788e+06,144745,2.56262e+06,54968.8,14990.8,-49.6805,56976.2,0,0,0,-0.0172908,-0.00730062,127.612,0
0.91,31.9318,9.43554,50.7599,129.031,0.379393,68.1967,18.5982,107.945,77.8464,21.2298,117.946,78.0652,21.2895,128.102,-0.218749,-0.0596643,-0.34616,122.877,1.21771,10138.3,1,296.94,149.94,2.47186e+06,147863,2.61972e+06,54968.1,14990.6,-50.7599,56975.5,0,0,0,-0.0172908,-0.00730062,129.041,0
0.92,32.6216,9.62365,51.8512,130.459,0.383599,68.9752,18.8105,109.125,77.897,21.2436,117.935,78.1207,21.3046,128.099,-0.223708,-0.0610167,-0.353837,125.596,1.21755,10362.7,1,296.885,149.885,2.52644e+06,151014,2.67745e+06,54967.4,14990.4,-51.8512,56974.8,0,0,0,-0.0172908,-0.00730062,130.47,0
0.93,33.3191,9.81387,52.9542,131.888,0.387805,69.7541,19.0229,110.304,77.9473,21.2573,117.925,78.176,21.3197,128.096,-0.228725,-0.0623848,-0.361599,128.346,1.21739,10589.6,1,296.83,149.83,2.58161e+06,154197,2.73581e+06,54966.7,14990.2,-52.9542,56974.1,0,0,0,-0.0172908,-0.00730062,131.898,0
0.94,34.0244,10.0062,54.069,133.317,0.392013,70.5336,19.2355,111.483,77.9972,21.2709,117.914,78.231,21.3347,128.093,-0.233798,-0.0637687,-0.369445,131.125,1.21723,10818.9,1,296.775,149.775,2.63737e+06,157415,2.79479e+06,54966,14990,-54.069,56973.3,0,0,0,-0.0172908,-0.00730062,133.328,0
0.95,34.7376,10.2007,55.1957,134.747,0.396221,71.3136,19.4482,112.663,78.0469,21.2845,117.903,78.2858,21.3496,128.091,-0.23893,-0.0651682,-0.377375,133.934,1.21707,11050.7,1,296.72,149.72,2.69373e+06,160665,2.85439e+06,54965.3,14989.8,-55.1957,56972.6,0,0,0,-0.0172908,-0.00730062,134.757,0
0.96,35.4585,10.3973,56.3341,136.176,0.400429,72.094,19.6611,113.842,78.0962,21.2979,117.893,78.3403,21.3645,128.088,-0.244119,-0.0665835,-0.385389,136.773,1.21691,11284.9,1,296.665,149.665,2.75068e+06,163948,2.91463e+06,54964.5,14989.6,-56.3341,56971.9,0,0,0,-0.0172908,-0.00730062,136.187,0
0.97,36.1873,10.5961,57.4843,137.606,0.404639,72.875,19.874,115.021,78.1452,21.3113,117.882,78.3946,21.3793,128.086,-0.249366,-0.0680145,-0.393488,139.641,1.21674,11521.5,1,296.61,149.61,2.80822e+06,167265,2.97549e+06,54963.8,14989.4,-57.4843,56971.1,0,0,0,-0.0172908,-0.00730062,137.616,0
0.98,36.9238,10.7969,58.6463,139.036,0.408849,73.6565,20.0871,116.199,78.1939,21.3246,117.872,78.4486,21.394,128.083,-0.254671,-0.0694613,-0.401671,142.538,1.21658,11760.6,1,296.555,149.555,2.86636e+06,170614,3.03697e+06,54963.1,14989.2,-58.6463,56970.3,0,0,0,-0.0172908,-0.00730062,139.046,0
0.99,37.6682,10.9999,59.8201,140.466,0.41306,74.4384,20.3004,117.378,78.2423,21.3378,117.861,78.5024,21.4087,128.081,-0.260033,-0.0709238,-0.409938,145.465,1.21641,12002.1,1,296.5,149.5,2.92509e+06,173997,3.09909e+06,54962.3,14989,-59.8201,56969.6,0,0,0,-0.0172908,-0.00730062,140.477,0
1,38.4204,11.2051,61.0056,141.897,0.417272,75.2208,20.5138,118.557,78.2904,21.3509,117.851,78.5559,21.4233,128.079,-0.265454,-0.0724021,-0.41829,148.422,1.21624,12246.1,1,296.445,149.445,2.98441e+06,177412,3.16182e+06,54961.6,14988.8,-61.0056,56968.8,0,0,0,-0.0172908,-0.00730062,141.907,0
1.01,39.1805,11.4123,62.203,143.327,0.421484,76.0037,20.7273,119.735,78.3382,21.3639,117.841,78.6091,21.4378,128.078,-0.270932,-0.0738962,-0.426725,151.408,1.21607,12492.4,1,296.39,149.39,3.04433e+06,180861,3.22519e+06,54960.8,14988.6,-62.203,56968,0,0,0,-0.0172908,-0.00730062,143.337,0
1.02,39.9483,11.6218,63.4121,144.758,0.425698,76.7871,20.9409,120.914,78.3857,21.3769,117.831,78.6622,21.4523,128.076,-0.276468,-0.075406,-0.435245,154.424,1.2159,12741.3,1,296.335,149.335,3.10483e+06,184342,3.28917e+06,54960.1,14988.4,-63.4121,56967.2,0,0,0,-0.0172908,-0.00730062,144.768,0
1.03,40.724,11.8333,64.633,146.189,0.429912,77.571,21.1547,122.092,78.4329,21.3897,117.821,78.715,21.4667,128.075,-0.282062,-0.0769317,-0.44385,157.469,1.21572,12992.5,1,296.28,149.28,3.16593e+06,187856,3.35379e+06,54959.3,14988.2,-64.633,56966.4,0,0,0,-0.0172908,-0.00730062,146.199,0
1.04,41.5076,12.047,65.8657,147.62,0.434126,78.3553,21.3686,123.27,78.4798,21.4025,117.811,78.7675,21.481,128.073,-0.287714,-0.0784732,-0.452538,160.544,1.21554,13246.2,1,296.225,149.225,3.22762e+06,191404,3.41902e+06,54958.5,14988,-65.8657,56965.6,0,0,0,-0.0172908,-0.00730062,147.63,0
1.05,42.299,12.2628,67.1102,149.051,0.438342,79.1401,21.5826,124.448,78.5265,21.4153,117.801,78.8199,21.4953,128.072,-0.293424,-0.0800305,-0.46131,163.648,1.21537,13502.3,1,296.17,149.17,3.2899e+06,194984,3.48489e+06,54957.7,14987.7,-67.1102,56964.8,0,0,0,-0.0172908,-0.00730062,149.062,0
1.06,43.0983,12.4808,68.3665,150.483,0.442558,79.9254,21.7968,125.626,78.5728,21.4279,117.791,78.872,21.5095,128.071,-0.299192,-0.0816036,-0.470167,166.782,1.21519,13760.9,1,296.115,149.115,3.35278e+06,198597,3.55138e+06,54956.9,14987.5,-68.3665,56963.9,0,0,0,-0.0172908,-0.00730062,150.493,0
1.07,43.9054,12.7009,69.6345,151.915,0.446775,80.7111,22.011,126.804,78.6189,21.4405,117.781,78.9239,21.5236,128.07,-0.305019,-0.0831926,-0.479108,169.945,1.21501,14021.9,1,296.06,149.06,3.41624e+06,202243,3.61849e+06,54956.1,14987.3,-69.6345,56963.1,0,0,0,-0.0172908,-0.00730062,151.925,0
1.08,44.7203,12.9231,70.9143,153.347,0.450993,81.4973,22.2254,127.982,78.6646,21.4529,117.772,78.9755,21.5377,128.07,-0.310903,-0.0847974,-0.488133,173.138,1.21482,14285.3,1,296.005,149.005,3.4803e+06,205922,3.68622e+06,54955.3,14987.1,-70.9143,56962.3,0,0,0,-0.0172908,-0.00730062,153.357,0
1.09,45.5432,13.1475,72.2059,154.779,0.455211,82.2839,22.44,129.16,78.7101,21.4653,117.762,79.027,21.5518,128.069,-0.316845,-0.086418,-0.497242,176.359,1.21464,14551.1,1,295.95,148.95,3.54495e+06,209633,3.75458e+06,54954.5,14986.9,-72.2059,56961.4,0,0,0,-0.0172908,-0.00730062,154.789,0
1.1,46.3739,13.3741,73.5093,156.211,0.45943,83.071,22.6546,130.337,78.7553,21.4777,117.752,79.0782,21.5657,128.069,-0.322846,-0.0880546,-0.506435,179.611,1.21445,14819.4,1,295.895,148.895,3.61019e+06,213378,3.82357e+06,54953.6,14986.6,-73.5093,56960.6,0,0,0,-0.0172908,-0.00730062,156.221,0
1.11,47.2125,13.6028,74.8245,157.643,0.46365,83.8586,22.8694,131.515,78.8003,21.4899,117.743,79.1292,21.5796,128.068,-0.328904,-0.0897069,-0.515712,182.891,1.21426,15090,1,295.84,148.84,3.67602e+06,217155,3.89318e+06,54952.8,14986.4,-74.8245,56959.7,0,0,0,-0.0172908,-0.00730062,157.654,0
1.12,48.0589,13.8336,76.1514,159.076,0.467871,84.6466,23.0843,132.692,78.845,21.5021,117.733,79.18,21.5935,128.068,-0.335021,-0.0913752,-0.525073,186.201,1.21407,15363.2,1,295.785,148.785,3.74244e+06,220965,3.96341e+06,54951.9,14986.2,-76.1514,56958.8,0,0,0,-0.0172908,-0.00730062,159.086,0
1.13,48.9133,14.0666,77.4901,160.509,0.472092,85.435,23.2993,133.87,78.8894,21.5142,117.724,79.2306,21.6073,128.068,-0.341196,-0.0930593,-0.534518,189.541,1.21388,15638.7,1,295.73,148.73,3.80945e+06,224807,4.03426e+06,54951.1,14985.9,-77.4901,56957.9,0,0,0,-0.0172908,-0.00730062,160.519,0
1.14,49.7755,14.3018,78.8405,161.942,0.476314,86.2239,23.5145,135.047,78.9335,21.5263,117.714,79.2809,21.621,128.068,-0.34743,-0.0947594,-0.544047,192.909,1.21369,15916.6,1,295.675,148.675,3.87706e+06,228683,4.10574e+06,54950.2,14985.7,-78.8405,56957,0,0,0,-0.0172908,-0.00730062,161.952,0
1.15,50.6457,14.5391,80.2028,163.375,0.480537,87.0133,23.7297,136.224,78.9774,21.5382,117.705,79.3311,21.6347,128.069,-0.353722,-0.0964753,-0.55366,196.307,1.2135,16197,1,295.62,148.62,3.94525e+06,232591,4.17784e+06,54949.4,14985.5,-80.2028,56956.1,0,0,0,-0.0172908,-0.00730062,163.385,0
1.16,51.5237,14.7785,81.5768,164.808,0.48476,87.803,23.9451,137.401,79.021,21.5501,117.696,79.381,21.6483,128.069,-0.360072,-0.0982071,-0.563357,199.734,1.2133,16479.7,1,295.565,148.565,4.01403e+06,236531,4.25057e+06,54948.5,14985.2,-81.5768,56955.2,0,0,0,-0.0172908,-0.00730062,164.819,0
1.17,52.4096,15.0201,82.9626,166.242,0.488984,88.5932,24.1606,138.578,79.0643,21.5619,117.686,79.4308,21.6619,128.07,-0.36648,-0.0999549,-0.573138,203.191,1.2131,16764.9,1,295.51,148.51,4.08341e+06,240505,4.32391e+06,54947.6,14985,-82.9626,56954.3,0,0,0,-0.0172908,-0.00730062,166.252,0
1.18,53.3035,15.2639,84.3601,167.676,0.493209,89.3839,24.3762,139.755,79.1074,21.5737,117.677,79.4803,21.6754,128.07,-0.372947,-0.101719,-0.583002,206.677,1.2129,17052.5,1,295.455,148.455,4.15337e+06,244511,4.39788e+06,54946.7,14984.7,-84.3601,56953.4,0,0,0,-0.0172908,-0.00730062,167.686,0
1.19,54.2052,15.5098,85.7694,169.109,0.497435,90.175,24.592,140.932,79.1502,21.5854,117.668,79.5297,21.6889,128.071,-0.379472,-0.103498,-0.592951,210.191,1.2127,17342.5,1,295.4,148.4,4.22392e+06,248549,4.47247e+06,54945.8,14984.5,-85.7694,56952.5,0,0,0,-0.0172908,-0.00730062,169.12,0
1.2,55.1149,15.7579,87.1905,170.543,0.501661,90.9665,24.8078,142.108,79.1928,21.597,117.659,79.5789,21.7023,128.072,-0.386055,-0.105294,-0.602983,213.735,1.2125,17634.9,1,295.345,148.345,4.29507e+06,252620,4.54769e+06,54944.9,14984.2,-87.1905,56951.5,0,0,0,-0.0172908,-0.00730062,170.554,0
1.21,56.0325,16.0081,88.6234,171.978,0.505888,91.7584,25.0238,143.285,79.2351,21.6085,117.65,79.6278,21.7156,128.073,-0.392697,-0.107105,-0.613099,217.309,1.21229,17929.8,1,295.29,148.29,4.3668e+06,256724,4.62352e+06,54944,14984,-88.6234,56950.6,0,0,0,-0.0172908,-0.00730062,171.988,0
1.22,56.958,16.2605,90.068,173.412,0.510116,92.5507,25.2399,144.461,79.2772,21.62,117.641,79.6766,21.7289,128.074,-0.399397,-0.108932,-0.623298,220.911,1.21209,18227,1,295.235,148.235,4.43912e+06,260860,4.69998e+06,54943,14983.7,-90.068,56949.6,0,0,0,-0.0172908,-0.00730062,173.422,0
1.23,57.8914,16.5151,91.5244,174.847,0.514345,93.3435,25.4561,145.638,79.319,21.6314,117.632,79.7252,21.7422,128.075,-0.406156,-0.110776,-0.633582,224.543,1.21188,18526.6,1,295.18,148.18,4.51203e+06,265029,4.77706e+06,54942.1,14983.5,-91.5244,56948.6,0,0,0,-0.0172908,-0.00730062,174.857,0
1.24,58.8328,16.7718,92.9925,176.281,0.518574,94.1367,25.6724,146.814,79.3606,21.6427,117.623,79.7736,21.7554,128.077,-0.412974,-0.112635,-0.643949,228.203,1.21167,18828.6,1,295.125,148.125,4.58553e+06,269230,4.85476e+06,54941.2,14983.2,-92.9925,56947.7,0,0,0,-0.0172908,-0.00730062,176.292,0
1.25,59.7821,17.0307,94.4724,177.716,0.522804,94.9303,25.8888,147.99,79.402,21.654,117.614,79.8218,21.7685,128.078,-0.419849,-0.11451,-0.654399,231.893,1.21146,19133.1,1,295.07,148.07,4.65962e+06,273463,4.93308e+06,54940.2,14983,-94.4724,56946.7,0,0,0,-0.0172908,-0.00730062,177.727,0
1.26,60.7393,17.2917,95.9641,179.152,0.527034,95.7243,26.1054,149.166,79.443,21.6652,117.605,79.8698,21.7816,128.08,-0.426784,-0.116401,-0.664933,235.612,1.21125,19439.9,1,295.015,148.015,4.73429e+06,277729,5.01202e+06,54939.3,14982.7,-95.9641,56945.7,0,0,0,-0.0172908,-0.00730062,179.162,0
1.27,61.7045,17.555,97.4675,180.587,0.531266,96.5188,26.322,150.342,79.4839,21.6764,117.596,79.9177,21.7947,128.082,-0.433776,-0.118308,-0.675551,239.359,1.21103,19749.1,1,294.96,147.96,4.80956e+06,282028,5.09158e+06,54938.3,14982.4,-97.4675,56944.7,0,0,0,-0.0172908,-0.00730062,180.597,0
1.28,62.6776,17.8204,98.9827,182.022,0.535498,97.3136,26.5388,151.518,79.5245,21.6874,117.588,79.9653,21.8077,128.084,-0.440828,-0.120232,-0.686252,243.136,1.21082,20060.7,1,294.905,147.905,4.88541e+06,286359,5.17177e+06,54937.3,14982.2,-98.9827,56943.7,0,0,0,-0.0172908,-0.00730062,182.033,0
1.29,63.6587,18.0879,100.51,183.458,0.539731,98.1088,26.7556,152.694,79.5649,21.6984,117.579,80.0128,21.8206,128.086,-0.447938,-0.122171,-0.697037,246.942,1.2106,20374.7,1,294.85,147.85,4.96185e+06,290722,5.25257e+06,54936.3,14981.9,-100.51,56942.7,0,0,0,-0.0172908,-0.00730062,183.468,0
1.3,64.6478,18.3576,102.048,184.894,0.543964,98.9045,26.9726,153.87,79.605,21.7094,117.57,80.0602,21.8335,128.088,-0.455106,-0.124126,-0.707905,250.776,1.21038,20691.1,1,294.795,147.795,5.03888e+06,295118,5.33399e+06,54935.4,14981.6,-102.048,56941.7,0,0,0,-0.0172908,-0.00730062,184.904,0
1.31,65.6448,18.6295,103.599,186.33,0.548198,99.7005,27.1897,155.046,79.645,21.7203,117.561,80.1073,21.8464,128.09,-0.462333,-0.126097,-0.718856,254.64,1.21016,21009.9,1,294.74,147.74,5.11649e+06,299545,5.41604e+06,54934.4,14981.4,-103.599,56940.6,0,0,0,-0.0172908,-0.00730062,186.34,0
1.32,66.6498,18.9036,105.161,187.766,0.552433,100.497,27.4069,156.221,79.6846,21.7311,117.553,80.1543,21.8592,128.093,-0.469619,-0.128084,-0.729891,258.533,1.20994,21331.1,1,294.685,147.685,5.1947e+06,304006,5.4987e+06,54933.4,14981.1,-105.161,56939.6,0,0,0,-0.0172908,-0.00730062,187.776,0
1.33,67.6627,19.1798,106.735,189.202,0.556669,101.294,27.6242,157.397,79.7241,21.7419,117.544,80.2011,21.872,128.095,-0.476963,-0.130087,-0.741009,262.454,1.20971,21654.6,1,294.63,147.63,5.27349e+06,308498,5.58198e+06,54932.3,14980.8,-106.735,56938.5,0,0,0,-0.0172908,-0.00730062,189.212,0
1.34,68.6836,19.4583,108.321,190.638,0.560905,102.091,27.8417,158.572,79.7633,21.7526,117.536,80.2477,21.8847,128.098,-0.484366,-0.132106,-0.752211,266.404,1.20949,21980.6,1,294.575,147.575,5.35286e+06,313023,5.66589e+06,54931.3,14980.5,-108.321,56937.5,0,0,0,-0.0172908,-0.00730062,190.649,0
1.35,69.7125,19.7389,109.918,192.075,0.565142,102.889,28.0592,159.748,79.8023,21.7632,117.527,80.2942,21.8973,128.1,-0.491827,-0.13414,-0.763495,270.384,1.20926,22308.9,1,294.52,147.52,5.43283e+06,317580,5.75041e+06,54930.3,14980.3,-109.918,56936.4,0,0,0,-0.0172908,-0.00730062,192.085,0
1.36,70.7494,20.0216,111.527,193.512,0.56938,103.687,28.2768,160.923,79.8411,21.7738,117.518,80.3404,21.91,128.103,-0.499347,-0.136191,-0.774863,274.392,1.20903,22639.6,1,294.465,147.465,5.51338e+06,322169,5.83555e+06,54929.3,14980,-111.527,56935.4,0,0,0,-0.0172908,-0.00730062,193.522,0
1.37,71.7942,20.3066,113.148,194.948,0.573618,104.485,28.4946,162.098,79.8797,21.7843,117.51,80.3866,21.9225,128.106,-0.506926,-0.138258,-0.786314,278.428,1.2088,22972.6,1,294.41,147.41,5.59451e+06,326791,5.9213e+06,54928.2,14979.7,-113.148,56934.3,0,0,0,-0.0172908,-0.00730062,194.959,0
1.38,72.847,20.5937,114.781,196.386,0.577857,105.284,28.7124,163.273,79.918,21.7947,117.501,80.4326,21.9351,128.109,-0.514563,-0.140341,-0.797848,282.494,1.20857,23308.1,1,294.355,147.355,5.67624e+06,331445,6.00768e+06,54927.2,14979.4,-114.781,56933.2,0,0,0,-0.0172908,-0.00730062,196.396,0
1.39,73.9079,20.883,116.426,197.823,0.582097,106.083,28.9303,164.448,79.9561,21.8051,117.493,80.4784,21.9476,128.112,-0.522259,-0.14244,-0.809465,286.588,1.20834,23645.9,1,294.3,147.3,5.75855e+06,336130,6.09468e+06,54926.1,14979.1,-116.426,56932.1,0,0,0,-0.0172908,-0.00730062,197.833,0
1.4,74.9767,21.1745,118.082,199.26,0.586337,106.883,29.1484,165.623,79.994,21.8155,117.485,80.524,21.96,128.116,-0.530014,-0.144555,-0.821165,290.711,1.2081,23986.1,1,294.245,147.245,5.84144e+06,340848,6.18229e+06,54925,14978.8,-118.082,56931,0,0,0,-0.0172908,-0.00730062,199.27,0
1.41,76.0535,21.4681,119.75,200.698,0.590578,107.683,29.3666,166.798,80.0317,21.8257,117.476,80.5695,21.9724,128.119,-0.537827,-0.146686,-0.832949,294.863,1.20786,24328.6,1,294.19,147.19,5.92492e+06,345598,6.27052e+06,54923.9,14978.5,-119.75,56929.9,0,0,0,-0.0172908,-0.00730062,200.708,0
1.42,77.1384,21.764,121.43,202.135,0.59482,108.483,29.5848,167.973,80.0692,21.836,117.468,80.6149,21.9848,128.123,-0.545699,-0.148833,-0.844814,299.043,1.20762,24673.5,1,294.135,147.135,6.00899e+06,350381,6.35937e+06,54922.9,14978.2,-121.43,56928.8,0,0,0,-0.0172908,-0.00730062,202.146,0
1.43,78.2312,22.062,123.121,203.573,0.599063,109.284,29.8032,169.148,80.1064,21.8461,117.459,80.66,21.9971,128.126,-0.553629,-0.150995,-0.856763,303.252,1.20738,25020.8,1,294.08,147.08,6.09364e+06,355195,6.44883e+06,54921.8,14977.9,-123.121,56927.6,0,0,0,-0.0172908,-0.00730062,203.584,0
1.44,79.332,22.3622,124.824,205.011,0.603306,110.085,30.0216,170.322,80.1435,21.8562,117.451,80.7051,22.0094,128.13,-0.561618,-0.153174,-0.868795,307.489,1.20714,25370.4,1,294.025,147.025,6.17887e+06,360041,6.53891e+06,54920.7,14977.6,-124.824,56926.5,0,0,0,-0.0172908,-0.00730062,205.021,0
1.45,80.4409,22.6646,126.539,206.449,0.60755,110.886,30.2402,171.497,80.1803,21.8663,117.443,80.75,22.0216,128.134,-0.569666,-0.155369,-0.880909,311.755,1.2069,25722.4,1,293.97,146.97,6.26469e+06,364920,6.62961e+06,54919.6,14977.3,-126.539,56925.3,0,0,0,-0.0172908,-0.00730062,206.46,0
1.46,81.5578,22.9692,128.266,207.888,0.611795,111.688,30.4589,172.671,80.2169,21.8763,117.435,80.7947,22.0338,128.138,-0.577773,-0.15758,-0.893106,316.05,1.20665,26076.7,1,293.915,146.915,6.3511e+06,369830,6.72093e+06,54918.4,14977,-128.266,56924.2,0,0,0,-0.0172908,-0.00730062,207.898,0
1.47,82.6827,23.276,130.004,209.326,0.61604,112.49,30.6776,173.845,80.2533,21.8862,117.426,80.8393,22.046,128.142,-0.585938,-0.159807,-0.905386,320.373,1.20641,26433.4,1,293.86,146.86,6.43809e+06,374772,6.81286e+06,54917.3,14976.7,-130.004,56923,0,0,0,-0.0172908,-0.00730062,209.336,0
1.48,83.8156,23.585,131.755,210.765,0.620286,113.293,30.8965,175.02,80.2896,21.8961,117.418,80.8837,22.0581,128.146,-0.594162,-0.16205,-0.917748,324.724,1.20616,26792.4,1,293.805,146.805,6.52566e+06,379747,6.90541e+06,54916.2,14976.4,-131.755,56921.9,0,0,0,-0.0172908,-0.00730062,210.775,0
1.49,84.9566,23.8961,133.517,212.203,0.624532,114.096,31.1154,176.194,80.3256,21.9059,117.41,80.928,22.0702,128.15,-0.602444,-0.164309,-0.930193,329.104,1.20591,27153.8,1,293.75,146.75,6.61382e+06,384753,6.99857e+06,54915,14976.1,-133.517,56920.7,0,0,0,-0.0172908,-0.00730062,212.214,0
1.5,86.1056,24.2095,135.29,213.642,0.62878,114.899,31.3345,177.368,80.3614,21.9157,117.402,80.9722,22.0822,128.154,-0.610785,-0.166583,-0.94272,333.513,1.20566,27517.5,1,293.695,146.695,6.70256e+06,389791,7.09235e+06,54913.9,14975.8,-135.29,56919.5,0,0,0,-0.0172908,-0.00730062,213.653,0
1.51,87.2626,24.525,137.076,215.081,0.633028,115.702,31.5537,178.542,80.397,21.9254,117.393,81.0162,22.0942,128.159,-0.619185,-0.168874,-0.95533,337.949,1.2054,27883.6,1,293.64,146.64,6.79188e+06,394861,7.18674e+06,54912.7,14975.5,-137.076,56918.3,0,0,0,-0.0172908,-0.00730062,215.092,0
1.52,88.4276,24.8427,138.873,216.52,0.637277,116.506,31.7729,179.716,80.4324,21.935,117.385,81.0601,22.1062,128.163,-0.627643,-0.171181,-0.968022,342.415,1.20515,28252,1,293.585,146.585,6.88179e+06,399963,7.28175e+06,54911.6,14975.2,-138.873,56917.1,0,0,0,-0.0172908,-0.00730062,216.531,0
1.53,89.6007,25.1627,140.682,217.96,0.641526,117.311,31.9923,180.89,80.4676,21.9446,117.377,81.1038,22.1181,128.168,-0.636161,-0.173504,-0.980797,346.908,1.20489,28622.8,1,293.53,146.53,6.97228e+06,405097,7.37738e+06,54910.4,14974.8,-140.682,56915.9,0,0,0,-0.0172908,-0.00730062,217.97,0
1.54,90.7819,25.4848,142.502,219.399,0.645776,118.115,32.2117,182.064,80.5027,21.9542,117.369,81.1474,22.13,128.172,-0.644736,-0.175843,-0.993654,351.43,1.20463,28995.9,1,293.475,146.475,7.06335e+06,410263,7.47361e+06,54909.2,14974.5,-142.502,56914.7,0,0,0,-0.0172908,-0.00730062,219.409,0
